Order_ID,Order_Date,Year,Month,Quarter,Season,Customer_ID,Customer_Gender,Customer_Segment,Region,Country,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount,Shipping_Cost
ORD-008467,5/10/2022,2022,5,Q2,Spring,CUST-07902,Female,VIP,North America,Canada,Home & Kitchen,Appliances,Blender Pro,93.27,1,0.1,48.04
ORD-008468,5/14/2022,2022,5,Q2,Spring,CUST-01663,Female,New,Middle East,UAE,Clothing,Men's Wear,Formal Shirt,47.27,2,0.1,81.03
ORD-008469,8/31/2022,2022,8,Q3,Summer,CUST-01287,Female,Regular,Middle East,Jordan,Books & Media,Software,VPN Premium 1Y,125.06,1,0,5.22
ORD-008470,3/23/2024,2024,3,Q1,Spring,CUST-02711,Female,Regular,Europe,France,Electronics,Tablets,Huawei MatePad 11,654.55,2,0.15,6.4
ORD-008471,11/10/2023,2023,11,Q4,Fall,CUST-07660,Male,Regular,Asia,India,Books & Media,Books,Rich Dad Poor Dad,15.84,1,0.05,22.82
ORD-008472,1/9/2023,2023,1,Q1,Winter,CUST-01336,Male,Premium,Asia,China,Books & Media,Software,Antivirus Pro,41.19,2,0.25,7.65
ORD-008473,6/12/2022,2022,6,Q2,Summer,CUST-05659,Male,Premium,Europe,France,Books & Media,Software,VPN Premium 1Y,163,1,0,3.86
ORD-008474,3/18/2024,2024,3,Q1,Spring,CUST-06852,Male,Regular,Europe,UK,Beauty & Health,Supplements,Multivitamin Pack,17.88,7,0.25,98.83
ORD-008475,12/9/2021,2021,12,Q4,Winter,CUST-03993,Female,VIP,Europe,Spain,Beauty & Health,Supplements,Omega-3 Fish Oil,41.06,1,0.25,4.21
ORD-008476,7/20/2024,2024,7,Q3,Summer,CUST-05699,Female,Premium,North America,USA,Electronics,Laptops,Dell XPS 15,1748.12,1,0.5,83.43
ORD-008477,9/7/2023,2023,9,Q3,Fall,CUST-05547,Female,Regular,Asia,Singapore,Electronics,Smartphones,OnePlus 11,721.61,8,0,5.03
ORD-008478,9/3/2024,2024,9,Q3,Fall,CUST-06629,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Vitamin D3,30.08,2,0,84.77
ORD-008479,5/8/2022,2022,5,Q2,Spring,CUST-01055,Female,Regular,Europe,Italy,Home & Kitchen,Appliances,Rice Cooker,70.15,1,0,34.3
ORD-008480,4/9/2024,2024,4,Q2,Spring,CUST-02414,Male,Regular,North America,USA,Books & Media,Software,VPN Premium 1Y,218.69,6,0,76.32
ORD-008481,8/11/2023,2023,8,Q3,Summer,CUST-02037,Female,Regular,Middle East,Saudi Arabia,Clothing,Women's Wear,Yoga Pants,120.18,4,0,90.18
ORD-008482,11/19/2023,2023,11,Q4,Fall,CUST-07767,Male,Premium,North America,Mexico,Electronics,Laptops,Lenovo ThinkPad X1,1877.27,3,0.3,11.4
ORD-008483,2/2/2024,2024,2,Q1,Winter,CUST-05233,Female,Regular,North America,USA,Electronics,Smartphones,Samsung Galaxy S23,663.85,3,0.5,17.23
ORD-008484,6/12/2023,2023,6,Q2,Summer,CUST-07205,Female,New,Middle East,Egypt,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,88.14,1,0.1,11.68
ORD-008485,11/22/2023,2023,11,Q4,Fall,CUST-03192,Female,New,Europe,Italy,Electronics,Tablets,iPad Pro 12.9,618.48,2,0.25,8.01
ORD-008486,10/26/2022,2022,10,Q4,Fall,CUST-06573,Male,Regular,Europe,Italy,Beauty & Health,Supplements,Whey Protein 2kg,50.46,4,0.15,42.15
ORD-008487,10/17/2023,2023,10,Q4,Fall,CUST-03597,Female,VIP,Middle East,Saudi Arabia,Books & Media,Books,Thinking Fast and Slow,16.66,7,0.15,30.63
ORD-008488,5/12/2022,2022,5,Q2,Spring,CUST-06558,Female,New,Asia,Singapore,Books & Media,Software,Photo Editing Suite,83.8,3,0.3,3.55
ORD-008489,8/27/2022,2022,8,Q3,Summer,CUST-01073,Female,Premium,Asia,South Korea,Beauty & Health,Skincare,Sunscreen SPF50,31.24,6,0.4,49.84
ORD-008490,1/21/2022,2022,1,Q1,Winter,CUST-07086,Female,Premium,Asia,Japan,Clothing,Women's Wear,Maxi Skirt,47.83,3,0,9.65
ORD-008491,12/31/2023,2023,12,Q4,Winter,CUST-04102,Male,New,Asia,Singapore,Electronics,Tablets,Huawei MatePad 11,153.42,2,0.4,8.5
ORD-008492,7/12/2024,2024,7,Q3,Summer,CUST-03103,Male,Regular,North America,Mexico,Home & Kitchen,Appliances,Microwave Oven,104.3,5,0,76.74
ORD-008493,10/26/2022,2022,10,Q4,Fall,CUST-04446,Female,VIP,North America,Mexico,Beauty & Health,Skincare,Vitamin C Serum,68.21,1,0,71.05
ORD-008494,10/28/2022,2022,10,Q4,Fall,CUST-01471,Male,Regular,Middle East,UAE,Electronics,Tablets,Huawei MatePad 11,533.58,1,0,18.47
ORD-008495,4/9/2024,2024,4,Q2,Spring,CUST-01295,Male,VIP,Middle East,Egypt,Books & Media,Software,Microsoft Office 365,116.62,8,0.3,69.23
ORD-008496,11/21/2021,2021,11,Q4,Fall,CUST-06643,Female,Regular,Middle East,UAE,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,143.03,2,0,3.55
ORD-008497,6/24/2023,2023,6,Q2,Summer,CUST-02234,Female,Premium,North America,Mexico,Beauty & Health,Supplements,Omega-3 Fish Oil,73.04,1,0.05,8.22
ORD-008498,1/21/2023,2023,1,Q1,Winter,CUST-01158,Male,New,Europe,France,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,59.67,1,0,13.03
ORD-008499,6/14/2023,2023,6,Q2,Summer,CUST-02192,Female,Premium,Europe,France,Clothing,Women's Wear,Blouse Top,20.6,3,0.15,34.59
ORD-008500,10/22/2023,2023,10,Q4,Fall,CUST-07288,Male,New,North America,Canada,Clothing,Women's Wear,Blouse Top,114.78,1,0.25,45.62
ORD-008501,1/20/2024,2024,1,Q1,Winter,CUST-07581,Male,New,Europe,Germany,Home & Kitchen,Appliances,Coffee Maker,66.54,3,0.15,5.14
ORD-008502,4/8/2024,2024,4,Q2,Spring,CUST-02624,Male,Premium,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,23.18,2,0,3.21
ORD-008503,4/14/2024,2024,4,Q2,Spring,CUST-05260,Female,New,North America,USA,Electronics,Headphones,AirPods Pro,316.63,5,0.15,93.53
ORD-008504,3/20/2023,2023,3,Q1,Spring,CUST-02642,Female,New,North America,Canada,Electronics,Smartphones,OnePlus 11,790.97,2,0,9.32
ORD-008505,6/6/2024,2024,6,Q2,Summer,CUST-07501,Male,Regular,Middle East,Jordan,Books & Media,Books,Thinking Fast and Slow,32.56,3,0.1,42.43
ORD-008506,5/30/2024,2024,5,Q2,Spring,CUST-01611,Male,Regular,Middle East,Egypt,Electronics,Laptops,MacBook Air M2,1962.84,4,0.1,50.72
ORD-008507,8/12/2023,2023,8,Q3,Summer,CUST-02572,Female,New,Middle East,Egypt,Electronics,Smartphones,Samsung Galaxy S23,1001.82,1,0.3,6.25
ORD-008508,10/22/2022,2022,10,Q4,Fall,CUST-05942,Female,New,Europe,UK,Home & Kitchen,Appliances,Rice Cooker,56.24,8,0,2.13
ORD-008509,11/22/2022,2022,11,Q4,Fall,CUST-02912,Female,VIP,Europe,UK,Clothing,Women's Wear,Blouse Top,39.74,1,0.4,80.34
ORD-008510,10/25/2023,2023,10,Q4,Fall,CUST-06426,Male,VIP,Middle East,Saudi Arabia,Books & Media,Software,Antivirus Pro,228.07,3,0.05,9.2
ORD-008511,10/15/2022,2022,10,Q4,Fall,CUST-02996,Female,Premium,North America,Mexico,Home & Kitchen,Kitchen Tools,Storage Container Set,111.91,1,0.5,9.28
ORD-008512,4/17/2023,2023,4,Q2,Spring,CUST-02833,Female,VIP,Middle East,Jordan,Beauty & Health,Skincare,Hyaluronic Acid,76.96,1,0.25,26.63
ORD-008513,12/29/2023,2023,12,Q4,Winter,CUST-04160,Male,Premium,Middle East,Kuwait,Electronics,Headphones,Bose QC45,301.22,1,0.1,40.16
ORD-008514,2/29/2024,2024,2,Q1,Winter,CUST-05789,Male,Premium,Europe,Spain,Electronics,Smartphones,Samsung Galaxy S23,706.74,4,0.4,7.84
ORD-008515,9/21/2023,2023,9,Q3,Fall,CUST-05417,Female,Premium,Europe,Spain,Electronics,Laptops,ASUS ZenBook,957.27,1,0,16.23
ORD-008516,5/28/2023,2023,5,Q2,Spring,CUST-04663,Female,Premium,Europe,Spain,Books & Media,Software,Adobe Creative Cloud,132.84,2,0.25,98.52
ORD-008517,12/13/2022,2022,12,Q4,Winter,CUST-04031,Female,Regular,Middle East,Egypt,Clothing,Footwear,Puma Running Shoes,155.14,5,0.25,24.55
ORD-008518,4/30/2023,2023,4,Q2,Spring,CUST-07595,Male,Regular,Middle East,Egypt,Clothing,Footwear,Vans Old Skool,132.69,5,0,18.95
ORD-008519,2/1/2022,2022,2,Q1,Winter,CUST-03323,Male,New,Europe,UK,Home & Kitchen,Furniture,TV Stand,498.18,1,0,61.65
ORD-008520,9/1/2024,2024,9,Q3,Fall,CUST-03929,Male,Regular,Europe,France,Books & Media,Books,Thinking Fast and Slow,17.39,2,0.3,15.09
ORD-008521,5/23/2023,2023,5,Q2,Spring,CUST-03649,Female,Regular,Asia,China,Clothing,Men's Wear,Classic T-Shirt,82.13,2,0,79.51
ORD-008522,7/21/2022,2022,7,Q3,Summer,CUST-07870,Male,Regular,Middle East,UAE,Home & Kitchen,Appliances,Air Fryer 5.5L,248.12,3,0,39.24
ORD-008523,12/22/2021,2021,12,Q4,Winter,CUST-03586,Male,Premium,Middle East,Kuwait,Home & Kitchen,Appliances,Rice Cooker,298.12,2,0.15,3.62
ORD-008524,7/12/2023,2023,7,Q3,Summer,CUST-04559,Male,Premium,North America,Canada,Electronics,Smartphones,OnePlus 11,973.07,6,0,65.01
ORD-008525,6/6/2023,2023,6,Q2,Summer,CUST-05044,Male,Premium,Asia,Japan,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,126.3,1,0.2,8.53
ORD-008526,7/14/2023,2023,7,Q3,Summer,CUST-03528,Male,Regular,Asia,Japan,Books & Media,Books,Atomic Habits,34.67,1,0.05,3.63
ORD-008527,7/6/2022,2022,7,Q3,Summer,CUST-03055,Female,New,Asia,South Korea,Electronics,Laptops,MacBook Air M2,1944.79,1,0.5,64.23
ORD-008528,5/26/2023,2023,5,Q2,Spring,CUST-03260,Female,Premium,Asia,India,Beauty & Health,Skincare,Retinol Night Cream,39.53,1,0.2,98.01
ORD-008529,4/17/2023,2023,4,Q2,Spring,CUST-07042,Female,New,Middle East,Egypt,Home & Kitchen,Furniture,Office Chair,217.15,7,0.3,2.96
ORD-008530,11/3/2023,2023,11,Q4,Fall,CUST-06196,Male,New,Middle East,Egypt,Beauty & Health,Supplements,Collagen Peptides,23.73,1,0.3,25.17
ORD-008531,8/2/2022,2022,8,Q3,Summer,CUST-03190,Male,Regular,Asia,China,Clothing,Women's Wear,Summer Dress,49.89,3,0.1,92.06
ORD-008532,4/15/2024,2024,4,Q2,Spring,CUST-02459,Female,Regular,Europe,France,Beauty & Health,Skincare,Retinol Night Cream,69.96,1,0.1,6.52
ORD-008533,1/19/2024,2024,1,Q1,Winter,CUST-03604,Male,Regular,Asia,Japan,Books & Media,Books,Atomic Habits,33.26,2,0.25,89.06
ORD-008534,6/22/2023,2023,6,Q2,Summer,CUST-01945,Male,Regular,North America,USA,Books & Media,Books,Deep Work,23.15,7,0.1,19.2
ORD-008535,11/25/2023,2023,11,Q4,Fall,CUST-01122,Male,Regular,Asia,China,Clothing,Footwear,Puma Running Shoes,71.06,5,0.1,57.49
ORD-008536,12/28/2022,2022,12,Q4,Winter,CUST-03478,Female,Regular,Asia,India,Clothing,Women's Wear,Yoga Pants,55.03,2,0.5,50.19
ORD-008537,8/17/2023,2023,8,Q3,Summer,CUST-02036,Female,Premium,Europe,France,Clothing,Footwear,Puma Running Shoes,139.94,1,0,76.87
ORD-008538,7/12/2023,2023,7,Q3,Summer,CUST-06026,Female,Regular,Middle East,Kuwait,Clothing,Women's Wear,High-Waist Jeans,70.96,1,0,6.09
ORD-008539,4/8/2022,2022,4,Q2,Spring,CUST-04073,Female,Regular,Europe,Germany,Electronics,Tablets,Amazon Fire HD 10,548.65,2,0,9.82
ORD-008540,11/18/2023,2023,11,Q4,Fall,CUST-07657,Female,Regular,Europe,Germany,Clothing,Footwear,Nike Air Max,173.01,6,0.15,63.75
ORD-008541,4/7/2023,2023,4,Q2,Spring,CUST-03602,Male,Regular,North America,Mexico,Books & Media,Books,Thinking Fast and Slow,36.87,3,0.4,20.31
ORD-008542,1/28/2022,2022,1,Q1,Winter,CUST-03965,Male,Premium,Europe,UK,Clothing,Footwear,Nike Air Max,184.59,6,0.3,94.94
ORD-008543,7/11/2023,2023,7,Q3,Summer,CUST-05296,Male,Regular,Middle East,Jordan,Books & Media,Books,Atomic Habits,10.9,4,0.05,18.35
ORD-008544,1/3/2024,2024,1,Q1,Winter,CUST-04586,Male,Regular,Middle East,Kuwait,Books & Media,Books,The Psychology of Money,19.26,1,0.05,7.39
ORD-008545,6/8/2023,2023,6,Q2,Summer,CUST-04969,Female,Regular,North America,USA,Electronics,Smartphones,OnePlus 11,398.83,8,0,10.03
ORD-008546,1/1/2022,2022,1,Q1,Winter,CUST-07370,Male,New,Middle East,Jordan,Home & Kitchen,Kitchen Tools,Storage Container Set,23.8,3,0,32.04
ORD-008547,7/28/2024,2024,7,Q3,Summer,CUST-02430,Female,VIP,North America,USA,Beauty & Health,Supplements,Whey Protein 2kg,67.36,1,0.1,4.4
ORD-008548,3/8/2024,2024,3,Q1,Spring,CUST-05284,Female,Premium,Middle East,Kuwait,Beauty & Health,Supplements,Collagen Peptides,22.71,7,0.05,78.29
ORD-008549,11/24/2023,2023,11,Q4,Fall,CUST-07673,Female,Regular,Europe,Italy,Electronics,Smartphones,Xiaomi 13,1079.49,1,0,49.01
ORD-008550,12/7/2022,2022,12,Q4,Winter,CUST-02085,Male,Regular,Middle East,Kuwait,Electronics,Tablets,Huawei MatePad 11,338.69,1,0,9.69
ORD-008551,2/6/2024,2024,2,Q1,Winter,CUST-01619,Male,Premium,Asia,China,Clothing,Men's Wear,Hoodie Sweatshirt,36.08,5,0.4,24.53
ORD-008552,8/30/2023,2023,8,Q3,Summer,CUST-01270,Male,Regular,Asia,Singapore,Home & Kitchen,Furniture,TV Stand,595.94,2,0.3,2.71
ORD-008553,12/5/2021,2021,12,Q4,Winter,CUST-06853,Male,New,Middle East,Egypt,Beauty & Health,Skincare,Hyaluronic Acid,51.14,4,0.05,34.57
ORD-008554,11/8/2023,2023,11,Q4,Fall,CUST-03129,Female,Regular,Asia,China,Beauty & Health,Supplements,Multivitamin Pack,55.93,6,0.1,77.42
ORD-008555,11/11/2023,2023,11,Q4,Fall,CUST-03836,Male,Premium,Middle East,Egypt,Clothing,Women's Wear,Yoga Pants,126.15,4,0.1,22.55
ORD-008556,11/23/2023,2023,11,Q4,Fall,CUST-03428,Female,Regular,Europe,Germany,Books & Media,Books,The Psychology of Money,12.3,3,0,11.74
ORD-008557,3/10/2023,2023,3,Q1,Spring,CUST-05967,Female,Regular,Middle East,Saudi Arabia,Home & Kitchen,Kitchen Tools,Knife Block Set,104.27,6,0.15,93.91
ORD-008558,9/13/2023,2023,9,Q3,Fall,CUST-04387,Female,Regular,Asia,South Korea,Home & Kitchen,Furniture,Office Chair,554.13,2,0.05,38.02
ORD-008559,12/19/2021,2021,12,Q4,Winter,CUST-04111,Female,New,Asia,China,Books & Media,Books,Deep Work,36.95,1,0.1,34.32
ORD-008560,6/20/2023,2023,6,Q2,Summer,CUST-04304,Male,New,North America,Canada,Clothing,Men's Wear,Formal Shirt,47.61,1,0.1,41.78
ORD-008561,7/29/2022,2022,7,Q3,Summer,CUST-01597,Female,Regular,Europe,Spain,Electronics,Laptops,ASUS ZenBook,614.8,2,0.4,19.74
ORD-008562,5/19/2022,2022,5,Q2,Spring,CUST-05104,Female,Premium,Asia,Singapore,Electronics,Laptops,HP Spectre x360,617.24,4,0.1,36.88
ORD-008563,5/1/2023,2023,5,Q2,Spring,CUST-03109,Female,Premium,Asia,India,Books & Media,Books,Rich Dad Poor Dad,16.43,2,0.15,35.97
ORD-008564,4/14/2022,2022,4,Q2,Spring,CUST-01343,Male,Regular,Europe,Spain,Home & Kitchen,Appliances,Coffee Maker,53.79,1,0.4,89.09
ORD-008565,2/22/2023,2023,2,Q1,Winter,CUST-01078,Male,Regular,North America,Canada,Electronics,Headphones,AirPods Pro,242.21,4,0.15,53.43
ORD-008566,12/13/2023,2023,12,Q4,Winter,CUST-01210,Female,New,Middle East,UAE,Beauty & Health,Skincare,Hyaluronic Acid,66.15,1,0.15,9.62
ORD-008567,8/17/2023,2023,8,Q3,Summer,CUST-06217,Male,Regular,North America,USA,Beauty & Health,Skincare,Moisturizing Cream,29.83,1,0,3.96
ORD-008568,10/5/2024,2024,10,Q4,Fall,CUST-07113,Male,Regular,Middle East,Saudi Arabia,Clothing,Footwear,Puma Running Shoes,61.19,7,0.2,3.82
ORD-008569,7/6/2023,2023,7,Q3,Summer,CUST-02658,Female,VIP,Asia,India,Electronics,Headphones,Samsung Galaxy Buds,179.8,3,0.2,53.4
ORD-008570,1/9/2024,2024,1,Q1,Winter,CUST-05415,Female,Regular,Asia,Japan,Clothing,Men's Wear,Slim Fit Jeans,71.15,3,0,48.19
ORD-008571,10/19/2023,2023,10,Q4,Fall,CUST-05207,Male,New,Europe,Germany,Books & Media,Software,Microsoft Office 365,92.38,7,0.4,19.68
ORD-008572,8/2/2023,2023,8,Q3,Summer,CUST-02100,Male,Regular,North America,Canada,Home & Kitchen,Kitchen Tools,Mixing Bowl Set,113.44,3,0,36.8
ORD-008573,2/24/2024,2024,2,Q1,Winter,CUST-06123,Female,New,Europe,UK,Home & Kitchen,Appliances,Microwave Oven,86.55,3,0.15,34.75
ORD-008574,11/13/2023,2023,11,Q4,Fall,CUST-01845,Female,Premium,Asia,South Korea,Clothing,Footwear,Converse Chuck Taylor,164.52,1,0.3,27.21
ORD-008575,1/15/2023,2023,1,Q1,Winter,CUST-01428,Male,Premium,North America,Canada,Home & Kitchen,Furniture,TV Stand,214.72,1,0.4,10.78
ORD-008576,5/19/2023,2023,5,Q2,Spring,CUST-07718,Female,New,Asia,Japan,Beauty & Health,Skincare,Vitamin C Serum,79.76,2,0.5,80.74
ORD-008577,11/18/2024,2024,11,Q4,Fall,CUST-01656,Female,Premium,Europe,France,Electronics,Headphones,Sony WH-1000XM5,93.61,3,0.05,49.85
ORD-008578,12/27/2023,2023,12,Q4,Winter,CUST-03485,Male,Regular,Europe,France,Electronics,Laptops,Dell XPS 15,1720.69,1,0.15,76.12
ORD-008579,2/6/2024,2024,2,Q1,Winter,CUST-01435,Male,VIP,North America,USA,Electronics,Headphones,JBL Tune 760NC,202.35,3,0.15,23.72
ORD-008580,10/17/2023,2023,10,Q4,Fall,CUST-07549,Female,Premium,Europe,France,Clothing,Men's Wear,Slim Fit Jeans,91.56,1,0.05,3.57
ORD-008581,6/24/2023,2023,6,Q2,Summer,CUST-04308,Female,Regular,North America,Mexico,Beauty & Health,Supplements,Multivitamin Pack,38.47,3,0.05,9.21
ORD-008582,7/27/2023,2023,7,Q3,Summer,CUST-05008,Female,Premium,Europe,France,Books & Media,Books,Atomic Habits,21.3,6,0,13.19
ORD-008583,4/19/2024,2024,4,Q2,Spring,CUST-01503,Male,Regular,Asia,South Korea,Clothing,Footwear,Nike Air Max,96.03,8,0.3,34.73
ORD-008584,9/25/2023,2023,9,Q3,Fall,CUST-02525,Female,Regular,Europe,France,Books & Media,Software,Antivirus Pro,65.15,8,0.05,30.84
ORD-008585,2/7/2024,2024,2,Q1,Winter,CUST-07334,Female,Regular,Asia,Singapore,Beauty & Health,Supplements,Multivitamin Pack,44.14,1,0.15,9.51
ORD-008586,3/10/2023,2023,3,Q1,Spring,CUST-07095,Female,Regular,North America,USA,Home & Kitchen,Furniture,Bookshelf 5-Tier,515.88,1,0.5,76.25
ORD-008587,3/21/2021,2021,3,Q1,Spring,CUST-01791,Female,New,Middle East,Kuwait,Clothing,Footwear,Nike Air Max,90.96,1,0.5,93.86
ORD-008588,3/19/2021,2021,3,Q1,Spring,CUST-03669,Female,Regular,Asia,India,Beauty & Health,Skincare,Retinol Night Cream,26.14,3,0,2.09
ORD-008589,3/8/2023,2023,3,Q1,Spring,CUST-05513,Female,Premium,North America,USA,Clothing,Women's Wear,High-Waist Jeans,32.72,1,0.1,95.86
ORD-008590,12/6/2023,2023,12,Q4,Winter,CUST-04612,Female,Regular,North America,Mexico,Books & Media,Software,Photo Editing Suite,102.72,5,0.15,7.55
ORD-008591,8/27/2024,2024,8,Q3,Summer,CUST-03494,Female,Premium,North America,Canada,Home & Kitchen,Kitchen Tools,Non-stick Pan Set,20.33,3,0.5,23.68
ORD-008592,4/10/2023,2023,4,Q2,Spring,CUST-06734,Male,Regular,Europe,Spain,Electronics,Smartphones,OnePlus 11,366.48,1,0.15,80.43
ORD-008593,7/30/2022,2022,7,Q3,Summer,CUST-02552,Female,VIP,Asia,Singapore,Beauty & Health,Skincare,Retinol Night Cream,46.86,1,0.5,3.66
ORD-008594,2/21/2023,2023,2,Q1,Winter,CUST-07814,Male,New,Asia,South Korea,Books & Media,Software,Adobe Creative Cloud,114.89,10,0.3,6.91
ORD-008595,2/5/2021,2021,2,Q1,Winter,CUST-04263,Female,New,Middle East,UAE,Home & Kitchen,Appliances,Blender Pro,124.58,1,0.25,17.93
ORD-008596,6/15/2022,2022,6,Q2,Summer,CUST-05553,Female,Premium,Middle East,Kuwait,Home & Kitchen,Appliances,Coffee Maker,204.69,3,0.5,7.17
ORD-008597,12/27/2022,2022,12,Q4,Winter,CUST-05226,Male,New,Middle East,UAE,Home & Kitchen,Appliances,Rice Cooker,281.43,2,0.5,54.52
ORD-008598,4/16/2022,2022,4,Q2,Spring,CUST-04473,Female,Regular,Middle East,Egypt,Home & Kitchen,Appliances,Blender Pro,91.49,2,0.3,76.6
ORD-008599,1/28/2022,2022,1,Q1,Winter,CUST-01556,Female,Regular,Europe,Germany,Clothing,Women's Wear,High-Waist Jeans,38.88,2,0.3,42.77
ORD-008600,1/18/2022,2022,1,Q1,Winter,CUST-02193,Female,Regular,North America,Canada,Beauty & Health,Supplements,Omega-3 Fish Oil,65.27,4,0.3,21.62
ORD-008601,7/9/2023,2023,7,Q3,Summer,CUST-04389,Female,Premium,Europe,UK,Home & Kitchen,Furniture,Study Desk,461.36,3,0.1,6.43
ORD-008602,3/2/2023,2023,3,Q1,Spring,CUST-06550,Female,VIP,Middle East,Egypt,Clothing,Women's Wear,High-Waist Jeans,92.5,2,0.3,6.48
ORD-008603,1/18/2022,2022,1,Q1,Winter,CUST-02258,Female,Premium,North America,Mexico,Books & Media,Software,Antivirus Pro,239.32,2,0.05,2.19
ORD-008604,5/27/2023,2023,5,Q2,Spring,CUST-03700,Male,Regular,Middle East,Saudi Arabia,Clothing,Footwear,Vans Old Skool,125.75,2,0.3,86.5
ORD-008605,11/19/2023,2023,11,Q4,Fall,CUST-02437,Male,Regular,Middle East,UAE,Clothing,Men's Wear,Hoodie Sweatshirt,81.38,5,0,30.6
ORD-008606,11/27/2023,2023,11,Q4,Fall,CUST-06925,Male,VIP,North America,Canada,Books & Media,Software,Microsoft Office 365,232.33,1,0.1,18.13
ORD-008607,8/22/2023,2023,8,Q3,Summer,CUST-02255,Female,Premium,North America,Canada,Books & Media,Books,Thinking Fast and Slow,24.13,1,0.15,3.6
ORD-008608,10/16/2023,2023,10,Q4,Fall,CUST-03408,Female,New,Middle East,Kuwait,Books & Media,Books,The Psychology of Money,27.66,2,0,9.37
ORD-008609,3/21/2022,2022,3,Q1,Spring,CUST-05769,Female,Regular,Asia,India,Books & Media,Software,Antivirus Pro,54.65,5,0,14.56
ORD-008610,8/16/2023,2023,8,Q3,Summer,CUST-07908,Male,Regular,Europe,Italy,Books & Media,Software,Adobe Creative Cloud,90.16,2,0.25,19.27
ORD-008611,8/3/2021,2021,8,Q3,Summer,CUST-04498,Female,VIP,Middle East,Jordan,Clothing,Women's Wear,Summer Dress,39.37,2,0.4,5.92
ORD-008612,5/23/2024,2024,5,Q2,Spring,CUST-06703,Male,VIP,Asia,Singapore,Home & Kitchen,Kitchen Tools,Knife Block Set,32.37,2,0.5,15.71
ORD-008613,8/18/2024,2024,8,Q3,Summer,CUST-02017,Male,New,Asia,South Korea,Electronics,Headphones,Sony WH-1000XM5,115.06,1,0.15,60.23
ORD-008614,7/10/2023,2023,7,Q3,Summer,CUST-02544,Female,VIP,North America,Mexico,Beauty & Health,Skincare,Sunscreen SPF50,89.74,4,0.2,6.68
ORD-008615,6/5/2023,2023,6,Q2,Summer,CUST-05503,Female,Regular,Middle East,Kuwait,Clothing,Men's Wear,Chino Pants,90.58,1,0.4,45.46
ORD-008616,7/22/2023,2023,7,Q3,Summer,CUST-01761,Female,Regular,Asia,South Korea,Beauty & Health,Supplements,Vitamin D3,34.52,3,0.25,36.14
ORD-008617,11/10/2023,2023,11,Q4,Fall,CUST-07513,Male,Regular,Asia,Singapore,Beauty & Health,Skincare,Retinol Night Cream,64.34,4,0.2,4.27
ORD-008618,12/14/2023,2023,12,Q4,Winter,CUST-01892,Female,Regular,Asia,Japan,Home & Kitchen,Appliances,Coffee Maker,88.79,3,0.05,33.81
ORD-008619,7/22/2022,2022,7,Q3,Summer,CUST-07366,Female,Regular,North America,Canada,Clothing,Footwear,Converse Chuck Taylor,56.54,2,0.25,24.9
ORD-008620,12/18/2023,2023,12,Q4,Winter,CUST-02591,Male,Regular,Asia,South Korea,Beauty & Health,Supplements,Multivitamin Pack,29.75,7,0.15,50.45
ORD-008621,12/10/2021,2021,12,Q4,Winter,CUST-07789,Female,Regular,Middle East,Kuwait,Books & Media,Books,Deep Work,30.52,2,0.15,20.21
ORD-008622,11/14/2022,2022,11,Q4,Fall,CUST-03106,Male,Regular,North America,USA,Books & Media,Books,Deep Work,12.21,1,0.4,9.74
ORD-008623,5/19/2023,2023,5,Q2,Spring,CUST-05055,Female,VIP,Europe,France,Beauty & Health,Skincare,Vitamin C Serum,63.42,3,0.5,38.35
ORD-008624,5/1/2021,2021,5,Q2,Spring,CUST-04775,Male,New,Europe,Germany,Clothing,Footwear,Nike Air Max,75.85,4,0,2.84
ORD-008625,1/26/2024,2024,1,Q1,Winter,CUST-02329,Male,New,North America,Mexico,Beauty & Health,Supplements,Whey Protein 2kg,66.86,8,0,29.43
ORD-008626,6/4/2022,2022,6,Q2,Summer,CUST-01825,Female,Premium,North America,Mexico,Home & Kitchen,Appliances,Coffee Maker,58.58,2,0.2,5.71
ORD-008627,3/9/2023,2023,3,Q1,Spring,CUST-01773,Male,Premium,Europe,UK,Beauty & Health,Supplements,Multivitamin Pack,58.03,1,0,21.35
ORD-008628,7/8/2023,2023,7,Q3,Summer,CUST-04501,Male,New,Asia,Singapore,Home & Kitchen,Kitchen Tools,Storage Container Set,91.99,4,0.1,6.3
ORD-008629,7/5/2021,2021,7,Q3,Summer,CUST-04141,Male,VIP,Europe,UK,Beauty & Health,Skincare,Vitamin C Serum,61.4,8,0.2,5.5
ORD-008630,1/17/2024,2024,1,Q1,Winter,CUST-05114,Female,Regular,Middle East,UAE,Books & Media,Books,Rich Dad Poor Dad,34.12,4,0.15,9.43
ORD-008631,12/5/2023,2023,12,Q4,Winter,CUST-06407,Female,New,North America,USA,Clothing,Women's Wear,Yoga Pants,130.32,2,0,74.99
ORD-008632,11/28/2023,2023,11,Q4,Fall,CUST-03643,Female,Regular,North America,USA,Electronics,Laptops,Lenovo ThinkPad X1,1246.3,2,0.05,13.5
